name,latitude,longitude
1457,-12.502495,131.3771633
1458,-12.502535,131.3771533
1459,-12.50385667,131.3771833
1460,-12.50564,131.3753683
1461,-12.50566667,131.375375
1462,-12.505695,131.375385
1463,-12.50578333,131.3754267
1464,-12.50640333,131.3753133
1465,-12.50753167,131.3753367
1466,-12.50759333,131.37536
1467,-12.512145,131.3773117
1468,-12.51216,131.3773517
1469,-12.51293667,131.3787
1470,-12.51294333,131.378715
1471,-12.513065,131.3807533
1472,-12.51301167,131.3820317
1473,-12.513,131.382045
1474,-12.51182333,131.3824317
1475,-12.511825,131.382455
1476,-12.51254667,131.38382
1477,-12.51205333,131.384665
1478,-12.51122,131.3862633
1479,-12.51119167,131.3862683
1480,-12.510535,131.3868233
1481,-12.51051833,131.3868283
1482,-12.51050167,131.386835
1483,-12.50841167,131.3886683
1484,-12.50705833,131.39102
1485,-12.50634,131.393155
1486,-12.50636833,131.3932117
1487,-12.50638833,131.3932417
1488,-12.50733667,131.3945133
1489,-12.508485,131.3952533
1490,-12.50854,131.3952783
1491,-12.50983667,131.3954883
1492,-12.50985333,131.3954883
1493,-12.50989167,131.3954817
1494,-12.511875,131.3948517
1495,-12.51193167,131.3939133
1496,-12.513725,131.39419
1497,-12.51373833,131.3942
1498,-12.51656667,131.3901117
1499,-12.51658833,131.390105
1500,-12.51661333,131.3901017
1501,-12.51707,131.3897683
1502,-12.51797833,131.3892033
1503,-12.51965,131.3894567
1504,-12.521165,131.389015
1505,-12.52120333,131.3889933
1506,-12.52288833,131.38942
1507,-12.52291167,131.3894233
1508,-12.52407667,131.388715
1509,-12.52541833,131.39086
1510,-12.52541833,131.3909033
1511,-12.52538333,131.3926633
1512,-12.52541,131.3926867
1513,-12.52629833,131.3937683
1514,-12.52632833,131.393785
1515,-12.52816,131.39414
1516,-12.52996167,131.3948733
1517,-12.529985,131.3948917
1518,-12.533405,131.395625
1519,-12.53345667,131.3956367
1520,-12.53348333,131.39565
1521,-12.53731167,131.39628
1522,-12.53969833,131.3955783
1523,-12.53993667,131.39442
1524,-12.542815,131.3932967
1525,-12.545735,131.38987
1526,-12.54546167,131.3888983
1527,-12.54428667,131.3882817
1528,-12.545165,131.3868033
1529,-12.545135,131.3867367
1530,-12.54429167,131.3854633
1531,-12.545465,131.3843917
1532,-12.54546,131.3843467
1533,-12.54581167,131.383355
1534,-12.54637333,131.3821133
1535,-12.54604167,131.3804733
1536,-12.54764,131.3797133
1537,-12.54832333,131.37855
1538,-12.54833833,131.3785133
1539,-12.54775167,131.3776367
1540,-12.54921167,131.3770733
1541,-12.54921667,131.3770383
1542,-12.54922,131.377
1543,-12.54883167,131.375925
1544,-12.550735,131.3737367
1545,-12.55162333,131.3745167
1546,-12.55212,131.373285
1547,-12.55346,131.3750667
1548,-12.66294833,131.335675
1549,-12.66405333,131.3348433
1550,-12.66406667,131.334835
1551,-12.665025,131.3341867
1552,-12.66506333,131.3341683
1553,-12.66507333,131.3341617
1554,-12.66511167,131.3341567
1555,-12.66514,131.3341567
1556,-12.66696167,131.334865
1557,-12.66779833,131.3346217
1558,-12.66828,131.3336283
1559,-12.67046,131.3327167
1560,-12.67054167,131.3326317
1561,-12.67113,131.33306
1562,-12.67255833,131.33232
1563,-12.673965,131.3323083
1564,-12.67502667,131.3318767
1565,-12.67720833,131.330365
1566,-12.677215,131.330345
1567,-12.67722167,131.33032
1568,-12.67784,131.3287983
1569,-12.67834167,131.327565
1570,-12.67875167,131.3249867
1571,-12.67983333,131.3235217
1572,-12.68000833,131.32344
1573,-12.68162,131.3215867
1574,-12.68212333,131.3219133
1575,-12.68258,131.3213233
1576,-12.6827,131.3197517
1577,-12.68273667,131.3197083
1578,-12.68275333,131.3196867
1579,-12.68332333,131.3184683
1580,-12.68334333,131.318445
1581,-12.68391333,131.3170583
1582,-12.68553667,131.3149133
1583,-12.68553833,131.314855
1584,-12.68552833,131.314795
1585,-12.68511167,131.31128
1586,-12.68511667,131.3112483
1587,-12.68485167,131.3099017
1588,-12.68485667,131.3098783
1589,-12.68562833,131.307225
1590,-12.687365,131.3058333
1591,-12.690145,131.3042967
1592,-12.69014667,131.3042817
1593,-12.69015,131.3042383
1594,-12.69015167,131.304225
1595,-12.68953667,131.3038
1596,-12.69036167,131.301795
1597,-12.690355,131.30177
1598,-12.69024333,131.29959
1599,-12.690325,131.296315
1600,-12.69215667,131.2957783
1601,-12.69219,131.295745
1602,-12.69310167,131.2944817
1603,-12.693175,131.2944717
1604,-12.696465,131.2938433
1605,-12.69637833,131.29223
1606,-12.69636167,131.2921833
1607,-12.696355,131.29216
1608,-12.69648667,131.2913033
1609,-12.69646833,131.2912867
1610,-12.69525333,131.2910917
1611,-12.69522,131.2910267
1612,-12.695215,131.2910033
1613,-12.69478167,131.289595
1614,-12.69479,131.2895717
1615,-12.69481333,131.2895183
1616,-12.69534333,131.2884433
1617,-12.69557167,131.2872417
1618,-12.69557833,131.287175
1619,-12.69531667,131.2842767
1620,-12.69531667,131.2842417
1621,-12.69534167,131.2841933
1622,-12.698335,131.2792683
1623,-12.69837833,131.2792483
1624,-12.699845,131.2785667
1625,-12.70084833,131.27892
1626,-12.7021,131.278515
1627,-12.70214167,131.2784833
1628,-12.70354833,131.2773867
1629,-12.70356333,131.2773367
1630,-12.70428,131.2763767
1631,-12.70388333,131.2758083
1632,-12.704045,131.2752667
1633,-12.70407333,131.27523
1634,-12.705935,131.2733533
1635,-12.70595333,131.2733333
1636,-12.70645667,131.272175
1637,-12.70899833,131.2729683
1638,-12.70904333,131.2730017
1639,-12.71093,131.2751317
1640,-12.71542833,131.2750233
1641,-12.716235,131.274585
1642,-12.71852,131.27319
1643,-12.71856,131.2731333
1644,-12.71858333,131.2730983
1645,-12.71867167,131.2729817
1646,-12.72068167,131.2716583
1647,-12.72512333,131.2698483
1648,-12.72652333,131.2703817
1649,-12.72726667,131.2707833
1650,-12.73236167,131.276925
1651,-12.42402833,131.310615
1652,-12.441465,131.3214917
1653,-12.43931667,131.325205
1654,-12.43295167,131.3283333
1655,-12.44071,131.3419583
1656,-12.45278,131.3336017
1657,-12.45068167,131.3362233
1658,-12.45853333,131.3361417
1659,-12.46067167,131.3372783
1660,-12.465245,131.3547033
1661,-12.46528,131.3547017
1662,-12.47423667,131.3428017
1663,-12.47427333,131.342805
1664,-12.48238,131.34753
1665,-12.4824,131.347595
1666,-12.47567167,131.35657
1667,-12.47407333,131.3653667
1668,-12.48059667,131.3694783
1669,-12.48999167,131.3726483
1670,-12.493725,131.380465
1671,-12.50572333,131.3753983
1672,-12.51216833,131.3773767
1673,-12.51310167,131.3806933
1674,-12.507045,131.3910583
1675,-12.50858,131.3952833
1676,-12.53392,131.3967633
1677,-12.536325,131.3952467
1678,-12.54181333,131.3946733
1679,-12.54187,131.394655
1680,-12.54480667,131.3930283
1681,-12.54482667,131.392995
1682,-12.54515167,131.38677
1683,-12.54762167,131.3797233
1684,-12.54675833,131.3794967
1685,-12.66195333,131.3365417
1686,-12.66297333,131.3356717
1687,-12.66503833,131.3341767
1688,-12.670515,131.33266
1689,-12.67113,131.33306
1690,-12.67235333,131.3331733
1691,-12.68038,131.322845
1692,-12.682575,131.321345
1693,-12.68211667,131.3207317
1694,-12.69015,131.3042517
1695,-12.68977167,131.3005333
1696,-12.69312333,131.2944767
1697,-12.69648167,131.2937883
1698,-12.69649,131.2937583
1699,-12.69660833,131.2933267
1700,-12.69523833,131.2910717
1701,-12.69536333,131.2841683
1702,-12.69831833,131.2792767
1703,-12.71090833,131.2751233
1704,-12.71248667,131.274835
1705,-12.71254667,131.274865
1706,-12.72728,131.2708033
1707,-12.55224667,131.3743083
1708,-12.55224667,131.3743083
1709,-12.55262833,131.3733867
1710,-12.55352667,131.3750983
1711,-12.55355833,131.37512
1712,-12.55485333,131.375325
1713,-12.55386667,131.37583
1714,-12.55527333,131.3771217
1715,-12.55532,131.3771783
1716,-12.55457167,131.3780567
1717,-12.556205,131.3795183
1718,-12.55620667,131.37955
1719,-12.55559333,131.38033
1720,-12.55559167,131.380345
1721,-12.55614667,131.381445
1722,-12.55797667,131.3824567
1723,-12.557985,131.3824917
1724,-12.55871167,131.3833483
1725,-12.56079167,131.3849333
1726,-12.56081167,131.3849517
1727,-12.56082333,131.3849683
1728,-12.56138,131.385225
1729,-12.56147833,131.3852467
1730,-12.56112,131.38636
1731,-12.56180333,131.3863533
1732,-12.56337,131.3858
1733,-12.56338,131.3857817
1734,-12.56333,131.3840817
1735,-12.56334833,131.38407
1736,-12.56465833,131.3835417
1737,-12.56569833,131.3820267
1738,-12.56573167,131.3819833
1739,-12.56691667,131.3808067
1740,-12.56764167,131.3802283
1741,-12.56766,131.3792117
1742,-12.56892,131.3796783
1743,-12.57115667,131.3786283
1744,-12.57174667,131.3798833
1745,-12.57276333,131.3813417
1746,-12.57278667,131.38137
1747,-12.57325667,131.3829167
1748,-12.57284167,131.3845117
1749,-12.57347167,131.3862817
1750,-12.57266,131.3866167
1751,-12.572685,131.3866467
1752,-12.57492167,131.3871767
1753,-12.57493667,131.3871617
1754,-12.57495167,131.3871483
1755,-12.57533833,131.38672
1756,-12.574915,131.3885333
1757,-12.57567,131.3880267
1758,-12.57642667,131.3870733
1759,-12.576435,131.3870283
1760,-12.576245,131.3857067
1761,-12.576315,131.385385
1762,-12.57704167,131.3843367
1763,-12.578255,131.3831
1764,-12.57864333,131.3839933
1765,-12.57850667,131.38281
1766,-12.57993667,131.3826317
1767,-12.57973167,131.381625
1768,-12.580715,131.381945
1769,-12.58282833,131.3791633
1770,-12.58288667,131.379155
1771,-12.58505833,131.378365
1772,-12.586,131.379295
1773,-12.58602667,131.3792883
1774,-12.58683833,131.3798667
1775,-12.58829833,131.3804483
1776,-12.588315,131.380525
1777,-12.58781833,131.3820117
1778,-12.58924833,131.3829417
1779,-12.590335,131.3848067
1780,-12.589675,131.3853517
1781,-12.59270667,131.386105
1782,-12.59273167,131.3861017
1783,-12.59276,131.3861017
1784,-12.59282167,131.3861
1785,-12.59367,131.3869033
1786,-12.59447167,131.3860883
1787,-12.59451,131.3859867
1788,-12.59460333,131.3856817
1789,-12.59460667,131.385665
1790,-12.593415,131.3856
1791,-12.59344667,131.38557
1792,-12.59351167,131.3855167
1793,-12.59455833,131.383745
1794,-12.59453333,131.38364
1795,-12.59369167,131.3830833
1796,-12.59359,131.3830433
1797,-12.59442667,131.3823233
1798,-12.59435667,131.3820183
1799,-12.59434833,131.3819917
1800,-12.59350833,131.381045
1801,-12.59457667,131.379985
1802,-12.59413667,131.379025
1803,-12.59520833,131.3787467
1804,-12.59463833,131.3779983
1805,-12.59615667,131.3774633
1806,-12.59615667,131.3774633
1807,-12.59615667,131.3774633
1808,-12.59594167,131.3765233
1809,-12.59596333,131.37651
1810,-12.59712667,131.3755783
1811,-12.59721333,131.3755117
1812,-12.59738667,131.3763433
1813,-12.59890833,131.3744367
1814,-12.59895833,131.3744417
1815,-12.59994,131.3748
1816,-12.60105,131.373575
1817,-12.60458667,131.3750733
1818,-12.604615,131.37507
1819,-12.60648,131.3755567
1820,-12.60648667,131.3755983
1821,-12.60648667,131.3756233
1822,-12.60701,131.3760683
1823,-12.60998833,131.37901
1824,-12.61006667,131.3789467
1825,-12.610095,131.3789217
1826,-12.60994167,131.378145
1827,-12.610945,131.3777817
1828,-12.61206667,131.37704
1829,-12.61210167,131.3770383
1830,-12.61369667,131.3770217
1831,-12.61372,131.376965
1832,-12.613735,131.3769283
1833,-12.613215,131.3762967
1834,-12.61493333,131.3750133
1835,-12.61493333,131.3750133
1836,-12.61495667,131.37611
1837,-12.615625,131.3744883
1838,-12.61676333,131.37477
1839,-12.61679833,131.3747317
1840,-12.61692833,131.373465
1841,-12.62012333,131.3717583
1842,-12.62013833,131.3717367
1843,-12.62015333,131.3717067
1844,-12.62090667,131.3709267
1845,-12.62093333,131.3708867
1846,-12.62102,131.3696983
1847,-12.622175,131.3682683
1848,-12.62220667,131.36824
1849,-12.62277,131.367345
1850,-12.62428833,131.364605
1851,-12.62603833,131.36273
1852,-12.62797667,131.3602283
1853,-12.63185667,131.35721
1854,-12.63308167,131.3565517
1855,-12.63310333,131.3565283
1856,-12.63383833,131.3553183
1857,-12.63385667,131.3553133
1858,-12.634185,131.355985
1859,-12.63423,131.355935
1860,-12.63426,131.3559017
1861,-12.63599167,131.3554717
1862,-12.637405,131.355365
1863,-12.638495,131.3549017
1864,-12.63965333,131.3556033
1865,-12.63945167,131.3565467
1866,-12.64067667,131.3566233
1867,-12.64039833,131.358885
1868,-12.64136333,131.360215
1869,-12.64124333,131.363525
1870,-12.64312667,131.36683
1871,-12.64388333,131.3675367
1872,-12.64576,131.3683517
1873,-12.64738167,131.367905
1874,-12.64918,131.3663883
1875,-12.64917833,131.366365
1876,-12.64862667,131.3650667
1877,-12.64862667,131.3650667
1878,-12.64877667,131.364865
1879,-12.64948667,131.364215
1880,-12.64947833,131.3641933
1881,-12.64948167,131.36304
1882,-12.64797,131.3576683
1883,-12.64796,131.3576183
1884,-12.64774833,131.3565
1885,-12.647695,131.35497
1886,-12.64738,131.3544483
1887,-12.64622167,131.353055
1888,-12.64546,131.353665
1889,-12.64494667,131.3517867
1890,-12.64408333,131.35092
1891,-12.64373167,131.3483983
1892,-12.64372667,131.34837
1893,-12.643725,131.3483567
1894,-12.64372333,131.348345
1895,-12.64372167,131.348335
1896,-12.64301333,131.347995
1897,-12.64368833,131.347125
1898,-12.64507333,131.3468183
1899,-12.64566833,131.3461283
1900,-12.64643,131.344395
1901,-12.64646,131.3443783
1902,-12.64717833,131.3448133
1903,-12.64813667,131.342845
1904,-12.6482,131.3428417
1905,-12.64965,131.3412467
1906,-12.65075333,131.3412517
1907,-12.651365,131.34063
1908,-12.65224667,131.3396317
1909,-12.65445167,131.33896
1910,-12.654435,131.33887
1911,-12.65325333,131.3385
1912,-12.65586833,131.3386333
1913,-12.65589667,131.3386217
1914,-12.65645833,131.3384717
1915,-12.657995,131.3374367
1916,-12.65949833,131.3370417
1917,-12.65951,131.3370433
1918,-12.66034833,131.3368733
1919,-12.66199333,131.3368983
1920,-12.66198667,131.33687
1921,-12.66159167,131.3363633
1922,-12.66277167,131.3366767
1923,-12.55457,131.3780733
1924,-12.5556,131.3803633
1925,-12.564645,131.3837483
1926,-12.56701833,131.3805933
1927,-12.57222,131.3838617
1928,-12.57347333,131.3863017
1929,-12.57498167,131.3871183
1930,-12.58049167,131.3809333
1931,-12.58869667,131.3838233
1932,-12.59453667,131.3859517
1933,-12.59458333,131.380075
1934,-12.59992833,131.3748183
1935,-12.604535,131.37507
1936,-12.60456,131.3750733
1937,-12.60807167,131.3777317
1938,-12.61001333,131.3789917
1939,-12.61079,131.3788383
1940,-12.61493333,131.3750133
1941,-12.61493333,131.3750133
1942,-12.61493333,131.3750133
1943,-12.62285667,131.3673367
1944,-12.64123,131.3586267
1945,-12.64365833,131.347135
1946,-12.64942833,131.3427567
1947,-12.652275,131.3396067
1948,-12.65265833,131.3395783
1949,-12.65445333,131.3388983
1950,-12.65314333,131.3388583
1951,-12.658505,131.338155
1952,-12.8204,131.2159733
1953,-12.83068,131.21007
1954,-12.89623,131.2126467
1955,-12.9043,131.22121
1956,-12.90610833,131.2246033
1957,-12.734825,131.27941
1958,-12.73658833,131.2836583
1959,-12.73761,131.2829733
1960,-12.74357167,131.28136
1961,-12.74506167,131.2813183
1962,-12.74630167,131.2808767
1963,-12.74941833,131.2815133
1964,-12.751635,131.2827583
1965,-12.75364333,131.2827667
1966,-12.75365667,131.2827517
1967,-12.75475833,131.2817483
1968,-12.75453667,131.2811533
1969,-12.75611667,131.279185
1970,-12.75672167,131.2776633
1971,-12.75672167,131.2776383
1972,-12.75671833,131.2776117
1973,-12.75760333,131.27504
1974,-12.76687,131.2732267
1975,-12.76874833,131.2712583
1976,-12.76775167,131.2651033
1977,-12.76554167,131.262
1978,-12.768195,131.259045
1979,-12.76805667,131.258275
1980,-12.76766333,131.2572367
1981,-12.767375,131.25598
1982,-12.767375,131.25596
1983,-12.77087333,131.2542517
1984,-12.772225,131.2560667
1985,-12.773145,131.259195
1986,-12.77725167,131.2594767
1987,-12.78063833,131.2581367
1988,-12.781045,131.2542167
1989,-12.78240833,131.2525667
1990,-12.78161,131.2497433
1991,-12.78077667,131.2489717
1992,-12.77936833,131.2451967
1993,-12.77866833,131.24345
1994,-12.77866833,131.24345
1995,-12.78007167,131.2398667
1996,-12.78111,131.2398383
1997,-12.78602333,131.2353617
1998,-12.78773667,131.2356517
1999,-12.78389333,131.2392817
2000,-12.78893,131.2346667
2001,-12.79018167,131.228985
2002,-12.79018167,131.228985
2003,-12.79174833,131.228115
2004,-12.79398667,131.2272083
2005,-12.79406667,131.2267417
2006,-12.79497833,131.2266583
2007,-12.79500667,131.2266317
2008,-12.79647,131.2253467
2009,-12.80412667,131.21747
2010,-12.80260167,131.2150533
2011,-12.80502,131.2144533
2012,-12.808315,131.2170267
2013,-12.815205,131.217905
2014,-12.820505,131.2174783
2015,-12.82317667,131.2080917
2016,-12.82527167,131.2088483
2017,-12.82581,131.2089317
2018,-12.83101833,131.2097867
2019,-12.83153,131.2095417
2020,-12.83505,131.2080333
2021,-12.83839833,131.206875
2022,-12.84292833,131.2070517
2023,-12.853405,131.2061267
2024,-12.86218333,131.2031167
2025,-12.8634,131.2042983
2026,-12.862085,131.2058083
2027,-12.865465,131.2060167
2028,-12.87252167,131.204715
2029,-12.87252167,131.204715
2030,-12.87579333,131.2042733
2031,-12.88189333,131.2011867
2032,-12.88351333,131.20197
2033,-12.88411833,131.2027317
2034,-12.88579833,131.204695
2035,-12.89034167,131.2068783
2036,-12.892775,131.2085983
2037,-12.899385,131.2163717
2038,-12.90055667,131.217395
2039,-12.740715,131.2809883
2040,-12.75159667,131.282765
2041,-12.75671,131.2776967
2042,-12.76780167,131.2642733
2043,-12.76589667,131.2612933
2044,-12.77298167,131.2599783
2045,-12.77972667,131.2590583
2046,-12.779705,131.241295
2047,-12.78880167,131.23567
2048,-12.788175,131.2310433
2049,-12.79060667,131.2287267
2050,-12.81574667,131.2180833
2051,-12.82049333,131.2173617
2052,-12.82060333,131.2104433
2053,-12.822655,131.2081417
2054,-12.86336,131.20434
2055,-12.87331,131.204425
2056,-12.87331,131.204425
2057,-12.87985333,131.202225
2058,-12.90243167,131.2187617
2059,-12.90629333,131.226005
2060,-12.79164,131.2284567
2061,-12.79265833,131.227755
2062,-12.84396667,131.207085
2063,-12.905905,131.2238567
2064,-12.710375,131.274835
2065,-12.71060667,131.2740667
2066,-12.71247833,131.2748117
2067,-12.71589667,131.2748617
2068,-12.715935,131.2748317
2069,-12.71625,131.2738683
2070,-12.717285,131.2731367
2071,-12.71908167,131.27285
2072,-12.71977833,131.27238
2073,-12.72518667,131.269825
2074,-12.72520833,131.2698217
2075,-12.72800833,131.2716683
2076,-12.72961833,131.273735
2077,-12.73143,131.2761767
2078,-12.73151,131.276165
2079,-12.73757167,131.282545
2080,-12.73822333,131.282085
2081,-12.74171833,131.281055
2082,-12.74396667,131.2807167
2083,-12.74573167,131.2814483
2084,-12.74575333,131.2814317
2085,-12.74641333,131.2814867
2086,-12.74775667,131.28165
2087,-12.75057333,131.2825817
2088,-12.75166333,131.2828583
2089,-12.75233667,131.2822317
